,Tweet,Label
14164,RT @Doc4Dead: Ang pinakakawawa kapag ganitong baha ay yun pang mga walang-wala :(( #FloodPH,Floods
14165,How you donate for #ReliefPH via @rapplerdotcom: http://t.co/P14YmXRlzK,Floods
14166,@iangyang good kasi mas safe dyan .. Hmm bahang baha na ditey sa manila! Stay dry okay? Muaa,Floods
14167,"#floodph #MaringPH Tumana, Marikina as of 6:10 PM http://t.co/YSxcz1T6qN",Floods
14168,"RT @nicopoli: Yes, remove the pork. Then you'll know who really has the heart to serve. #Philippines #PDAF #PorkBarrel #MaringPH",Floods
14169,Nakurakot ang pag gawa ng daan sa SCTEX @OngVicoy: Look what happened to SCTEX. 😔😣 http://t.co/SmraUFEpIU #MaringPH,Floods
14170,"Sa mga taong di makaiwas sa MOMOL dahil sa panahon, be safe and keep wet #maring #maringPH",Floods
14171,RT @iPAT_Beatbox: Let's #PrayForThePhilippines.Sana tumigil na si #Habagat at #Maring sa pananalasa. #reliefPH #FloodPH #RescuePH,Floods
14172,Ang tindi ni #MaringPH ..gang ngayon andito.. http://t.co/OrK0R8ptxe,Floods
14173,"RT @0mgven_: Maki: Mayor kamusta na po ang lagay nyo dyan sa Manila? Erap: ok lang, wala ng baha dito (medyo lasing ang boses) Hahahaha sha…",Floods
14174,baha dito baha dun san mang sulok ng bahay namen.. :( #MaringPH tama na kasi papansin masydo ee..,Floods
14175,Wtf. Wanna play Temple Run for real? SCTex is the place. Monkeys are still in Subic though. Tsk tsk. :/ #MaringPH http://t.co/oFSviiGF7n,Floods
14176,RT @ondoy143: Sorry Philippines. Me and Maring broke up. Wag kana umiyak Maring. Mag move on ka na. #typhoonlovers #maring #ondoy #breakup,Floods
14177,"RT @cbcpnews: Drop #reliefPH goods at @uapasia Univ of Asia &amp; the Pacific, Pearl Drive entrance or at Escriva Drive gate. Call 09177176212 …",Floods
14178,Gabi na. Panahon na para gumawa ng Design. #MaringPH #bagyo #design — feeling determined at Lost City of Atlantis http://t.co/4R47tcBvwl,Floods
14179,"#Habagat umuulan na naman dito sa bay, laguna. Palaki na ng palaki ang laguna, lake. http://t.co/6zgTAVQ7i5",Floods
14180,RT @rapplerdotcom: 3 areas in Metro Manila under state of calamity http://t.co/X5Fy45cB00 #MaringPH,Floods
14181,RT @Itsmojojoejoe: “@saielvi: 80% of Metro Manila is submerged in flood water. Thank You we're part of the 20% :(”,Floods
14182,Nice! RT @flyPAL: Flight Advisory as of 6PM: PAL mounts special flights for affected Zest Air passengers. http://t.co/R3XBm9LbwC #MaringPH,Floods
14183,"RT @juanxi: Thank you to the #rescuePH team and all the amazing volunteers! Hopefully, #reliefPH mode na lang tayo bukas :)",Floods
14184,RT @eyanfardz: SCTEX highway in Central Luzon gives way http://t.co/mbGy5RQnWs via @gmanews #MaringPh,Floods
14185,"RT @noribandong: @divinemlee found this on fb, #rescueph http://t.co/0hKmf3Q0tF",Floods
14186,RT @annecurtissmith: How to Volunteer for #reliefph via rappler http://t.co/in2NUja256,Floods
14187,"RT @tonyocruz: If you're a blogger, help #ReliefPH efforts by blogging about how to bring aid to #MaringPH survivors, dropoff points for do…",Floods
14188,@RESCUEPILIPINAS Check to know if someone's #SAFENOW. Thanks! https://t.co/g6GzAWHtwl,Floods
14189,"RT @YahooPH: RT @nababaha: Weather satellite feed as of Aug 20, 2013 07:00 PM. http://t.co/FDofVkpPwd #MaringPH",Floods
14190,"RT @UST_CSC: #rescuePH RT 773 Prudencio St. Vicente Cruz Sampaloc, Manila Marie Salcedo's Family with baby. Kailangan na po marescue nasa r…",Floods
14191,Taguig residents! Enderun's looking for food to oook and volunteers via @REACH_Enderun. #reliefPH #MaringPH,Floods
14192,RT @Senyora: Ang tweet na ito ay para sa mga Hampaslupang hindi pa naliligo at ginagawang dahilan si #MaringPH.,Floods
14193,RT @kc_concepcion: Um... Floods. It's More Fun in the Philippines!!!   (not my photo) #Typhoon #Maring http://t.co/9KRy1fdovF,Floods
14194,RT @ABSCBNNews: Record-high rainfall dumped in Metro Manila and nearby provinces due to #habagat and #MaringPH http://t.co/M6jKlXOxjH,Floods
14195,"Philippines floods: +600,000 people affected; Manila submerged; tens of thousands have fled to higher ground http://t.co/Uvd4Q24hoe",Floods
14196,HASSLE FREE TO DONATE @philredcross SIMPLY CLICK THIS LINK http://t.co/V5wkEoqL19 #RedCross #RescuePH #Unionbank #Ushare #donation #MaringPH,Floods
14197,"MANILA: More than 200,000 flood-battered residents of the Philippine capital fled their homes on Tuesday as... http://t.co/HEzKH8whKk",Floods
14198,RT @PrayforJuan: @inquirerdotnet: FAST FACTS #MaringPH 6PM http://t.co/9Z8GkudGRG via @MatikasSantos,Floods
14199,RT @poods_1105: @kc_concepcion KC (Alexis) &amp; Judy Ann (Anessa) volt in to help typhoon #Maring victims. Sana #HuwagTayongMawawala sa pagtul…,Floods
14200,"prayers is the best we can do to help the victims of bagyong #maring, #PrayforThePhilippines.",Floods
14201,"RT @varsitarianust: PAGASA, 7:30 pm: Heavy to intense rains expected over Metro Manila and nearby provinces for the next three hours. Flood…",Floods
14202,RT @viceganda_quote: Helpful Hashtags  #RescuePH - for help #SAFENOW - if u've been rescued #FloodPH - for flood alerts #walangpasok - for …,Floods
14203,Jusko utang na loob tama na tumigil na ang ulan nagpapahiwatig nanaman ang kulog.. #Takeabreak #MaringPh #Habagat,Floods
14204,#RescuePH  #FloodPH WATER LEVEL as of  7:59 PM  Rosario JS CurrentLevel 15.43 mtrs ; CriticalLevel 15.00 mtrs ; LUBOG NG 0.43 Meters,Floods
14205,"RT @cbcpnews: Southridge School (Muntinlupa City - near Hillsborough Village) accepts #reliefPH donations in cash &amp; in kind, preferably foo…",Floods
14206,Manila City Hall-Lawton-Quiapo-Recto #rain #flood #typhoon #typhoonmaring #warning http://t.co/mbWXZH7CpO,Floods
14207,Happy Birthday @mejia_kata :) justinmbs #Kalvin #Chill #Habagat #Maring @ Loading Point http://t.co/mkl2uQTrYw,Floods
14208,What if hindi mag-subside ang baha sa Maynila? #MaringPH,Floods
14209,@rarivera9  MT “@SENTROLaSalle: Lasallian Relief Operations. #ReliefPH #RescuePH @OneLaSalle http://t.co/cdc8JX5Sri,Floods
14210,Please RT @UAAP_updates VOLUNTEERS! NROC needs you! Call 851-2681 / 511-1259  #reliefPH #rescuePH please share MAP -&gt; http://t.co/VAH1bMwbNH,Floods
14211,RT @jillianm18: Please help us spread the word! Be safe everyone! ☺ #PrayForThePhilippines #MaringPH #ACReliefOperations http://t.co/yiuSpw…,Floods
14212,"RT @noynoyaquino: [Adm-01] Please use the hashtag #rescuePH if you or someone you know needs to be rescued, #reliefPH for aid and relief se…",Floods
14213,RT @stateofdnation: Inaasahang lalabas ng PHL Area of Responsibility bukas ang bagyong #MaringPH. Hanggang Huwebes pa magiging maulan sa Lu…,Floods
14214,"If you are stranded and near SM malls, SM malls to serve as shelter for flood victims. http://t.co/zgvEAwGYBf #floodPH",Floods
14215,RT @ShowbizBro899: #MaringPH move on move din pag may time. Wag gawing hang out ang Pinas. Masyado ka nag eenjoy e.,Floods
14216,RT @lynfirmanes: #Maring sana umalis ka na!! #GoTeamAnessaAlexis #HuwagKaLangMawawala,Floods
14217,RT @dinkysunflower: Pls share ACTIVE NCR EVACUATION CENTERS #reliefPH #rescuePH 1) http://t.co/n30dpmP5rf 2) http://t.co/tvsMyOngms 3) http…,Floods
14218,"RT @hideo_official: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",Floods
14219,"The greatest of these is in the 3-5 pm of Monday, which made flood as high as a man. #MaringPH #PrayForThePhilippines #LolaKoSiMaringPH",Floods
14220,@phoemelabaranda Enderun is targeting to cook meals for 4k pax to be delivered on Thurs. Pls send your donations to our campus! #ReliefPH,Floods
14221,"RT @micohalili: If you work in the BGC area, you can drop off #ReliefPH donations at the @NuffnangPH ofc in BHS this week: http://t.co/enDc…",Floods
14222,@chuchidcurious @faith_manalo Haha! Asa ka pa na makinig yan at tumigil sa pagkanta. Nagalit tuloy si #typhoonmaring at #habagat.,Floods
14223,#floods Operation linis baha with my brother #maring #habagat #flood #bonding #brother http://t.co/bZL2ZCZQfM,Floods
14224,RT @theNYPDsbc: Let's all pray for a good weather tonight and the following days to come! Good night! #PrayForThePhilippines #MaringPH,Floods
14225,RT @ANCALERTS: Tropical Storm Maring expected to be out of PH Area of Responsibility by Wednesday #MaringPH,Floods
14226,"@dswdserves Mag-asawang matanda sa foot bridge sa times, las pinas(perpetual hospital). Wala silang matuluyan #RescuePH via honcel_destajo",Floods
14227,Things that you could do when you are stuck in the #traffic and the heavy #rain. #MaringPH http://t.co/bQNUqab0L0,Floods
14228,"Sa mga sangkot sa #PorkBarrelScam, mahabag naman kayo. Tulong-tulong din naman sana.#PrayForThePhilippines #MaringPH @bandila",Floods
14229,RT @gmanews: Here are some important hashtags you can use. (Note: Only use #RescuePH in really critical situations) http://t.co/OQHrB6IkLZ,Floods
14230,FLOOD ALERT: FLOOD ALERT: FLOOD NEWS: Floods recede in Manila as thousands evacuated - MyFox Los Angeles ... http://t.co/qbsgioj28b,Floods
14231,"At talagang may twitter account ka pa #MaringPH ah, @Maring73128874! Buyset! Hahahaha",Floods
14232,"Sa wakas na ka MOVE ON na si #MaringPH, indi na umiiyak eh tahimik na.",Floods
14233,"RT @gmanews: PAGASA: TS #MaringPH intensifies, may exit PAR Wednesday night http://t.co/kWyWgkTg3F",Floods
14234,Hope the flood in Taft subsided already. Back to Manila na later.,Floods
14235,“@YahooPH: RT @OngVicoy: Look what happened to SCTEX. 😔😣 http://t.co/IX6Lpcisfd #MaringPH” - OMG 😔😔😔,Floods
14236,"@stephianee RT @dinkysunflower: VOLUNTEERS, NROC needs you! 851-2681 / 511-1259 #reliefPH #rescuePH MAP -&gt; http://t.co/RG4gC1WQPj",Floods
14237,Floods recede in Manila as thousands evacuated,Floods
14238,WHAT THE F...kaloka. #maringph #maringtyphoon #typhoonmaring #floodph #spreaditout #godiswithus… http://t.co/T66eFCslSJ,Floods
14239,RT @The_PLMSSC: REACH OUT FOR THOSE IN NEED!  Your simple gesture can help and touch lives. Be an ISKOmpanion! #RescuePH #WeAre1 http://t.c…,Floods
14240,Floods recede in Manila as thousands evacuated,Floods
14241,@ricorobles Enderun is targeting to cook meals for 4k pax to be delivered on Thurs. Pls send your donations to our campus! #ReliefPH,Floods
14242,@S23Channel Enderun is targeting to cook meals for 4k pax to be delivered on Thurs. Pls send your donations to our campus! #ReliefPH,Floods
14243,"RT @JohnLloydCruzTM: RT @sharon_cuneta12: Thanks! RT @theGEEKchic: hello @sharon_cuneta12, this might be of help too. #fyi #MaringPH http:/…",Floods
14244,RT @acidhousepost: The X-men finally found out who's behind all the rain in Manila #staydry #staysafe #xmen #maring #storm #manila http://t…,Floods
14245,RT @dinkysunflower: Pls share ACTIVE NCR EVACUATION CENTERS #reliefPH #rescuePH 1) http://t.co/n30dpmP5rf 2) http://t.co/tvsMyOngms 3) http…,Floods
14246,Huuuuuh. Ang Lakas mo nanaman #MaringPH. Staaaaaaaaap naaaaaa puhleaseeeeee! 😭😭😭😭😭,Floods
14247,Donate to Philippine Flood Victims With Xoom http://t.co/0ZNCOsI4jZ,Floods
14248,RT @aaron_aspi: #MAringPH from WorldVision staff Majo Gomez: Keep children away from floods to avoid flood-borne diseases @YouScoop http://…,Floods
14249,Metro Manila will experience monsoon rains which may trigger flash floods and landslides.#MaringPH #Habagat #PanahonTV,Floods
14250,Cookie's flood protocol. @itstherease #tago #doglife #Maring #safety pillow http://t.co/ZKKgUNdhFi,Floods
14251,"Akala ko maliwanag yung sinabi ko na ayoko na. Sabi mo okay na, lalayo ka na. Tapos ngayon babalik-balik ka. Please lang, ALIS NA! #MaringPH",Floods
14252,"RT @ANCALERTS: Tropical Storm Maring still enhancing southwest monsoon, which is affecting Luzon &amp; Visayas #MaringPH",Floods
14253,"RT @TedPylon: Magandang umaga mga ISKO! Medyo tumila na ang ulan. #Habagat ka lang, PINOY KAMI!!!  126 days, 16 hours at 25 mins na lang, #…",Floods
14254,#walangpasok because of a holiday in the Philippines.  Hoping that the weather is much better. #FloodPH #MaringPH,Floods
14255,"Humupa na baha sa Manila, sana dito rin humupa na. :(",Floods
14256,Zero visibility. #habagat http://t.co/c7H2pP8nSG,Floods
14257,"RT @WorldVisionPH: Affected families reached 170,000 mark. Children are most vulnerable. Help online http://t.co/67nWyPFsu1 #reliefPH http:…",Floods
14258,"Ugh that didnt last long. Its raining again. Pls stopp #MaringPH, i need to do some work! #FloodPH #hopefullytherainstops #Philippines",Floods
14259,Now updated: #MindanaoHelpsManila page. Please see how you can help our kababayans in Luzon - http://t.co/8mRUT7BZaO #MaringPH #reliefPH,Floods
14260,Here at Quirino Manila. Naka survive ako. Nawala arte ko eh :'( baha kasi talaga :'(,Floods
14261,"RT @ABSCBNNews: JUST IN: #MaringPH, nasa labas na ng PAR ngayong 7AM - PAGASA |via @DZMMTeleRadyo - KASO UMUULAN PA RIN. Hay buhay.",Floods
14262,RT @Taga_CallCenter: Dedication + Nangangailangan = Dedma kay #MaringPH! Go pa din sa work! #lol #TagaCallCenter,Floods
14263,@ANCALERTS: PAGASA: Tropical Storm Maring left PH Area of Responsibility at 7am #MaringPH,Floods
14264,wala na si #MaringPH :D,Floods
14265,RT @ANCALERTS: PAGASA: Tropical Storm Maring left PH Area of Responsibility at 7am #MaringPH,Floods
14266,babye #maring ...  outside the PAR but expect moderate to heavy rains ... #gmanewstv,Floods
14267,@ABSCBNNews: Storm 'Maring' exits PH http://t.co/lKHulnWavC #MaringPH Finally. :),Floods
14268,RT @PanahonTV: 8:00AM | ADVISORY: #Habagat is forecast to weaken tomorrow evening. Gradual improvement of weather is (cont) http://t.co/r4M…,Floods
14269,"RT @TagalogKowts: Lord, Please we're no Mariah Carey, We cant make it through the rain! Ondoy #TheConjuRAIN #FloodPH Keep Safe Everyone htt…",Floods
14270,RT @PhilippineStar: List of areas placed under State of Calamity (as of 8:52 a.m.) http://t.co/tMgy5KJEEU #MaringPH #Habagat,Floods
14271,#goodmorning ingat po tayo ngayon lalo na sa mga driver jan bagalbagalan lang po ang pag mamaneho madulas po ang daan ngayon #Maring,Floods
14272,"RT @dudeinterrupted: Dick Gordon in action, best Senator we could've had  - where are the winners??!! #FloodPH #TyphoonMaring http://t.co/W…",Floods
14273,"RT @IamTeacherJulia: Hi Ms @gingerconejero As of 8:12AM, We need rice, bottled water, meds, &amp; toiletries @ UA&amp;P. #UNITAS #reliefPH http://t…",Floods
14274,RT @gmanews: FLASH: Bagyong #MaringPH wala na sa Philippine Area of Responsibility ayon sa PAGASA. | via @dzbb,Floods
14275,thankyou #MaringPH at naisipan mo ding umalis dito sa bansa namaen.. magkikita na kmae :) &lt;3 wohoooooooooooo!,Floods
14276,RT @Heartstagram: Si Bagyong #MaringPh parang yung kaklase ko.... → EPAL,Floods
14277,"@PHLNewsOnline: PAGASA says #MaringPH has left the PH Area of Responsibility as of 7:00 AM, Aug 21.-- hooray!",Floods
14278,"Si Habagat, pinu-pull closer pa si #MaringPH",Floods
14279,RT @paki_POT: Saan po pwede magvolunteer? #RescuePH #MovePH #MaringPH #volunteerPH,Floods
14280,".@ayalamuseum: ADVISORY: Museum and FHL will remain closed today, via @InqLearning #walangpasok #FloodPH",Floods
14281,RT @GlobeBridgeCom: How to donate to DSWD relief operations via Globe GCASH @dinkysunflower @dswdserves #MaringPH http://t.co/6yfKK5Foee,Floods
14282,RT @OneMapua: Ang clingy mo masyado #Maring!,Floods
14283,RT @RedCross: Our thoughts are with the workers at @PhilRedCross as they respond to Tropical Storm #Maring. http://t.co/sENG9zH9mR,Floods
14284,Epal si ka #Maring hahaha,Floods
14285,"tama na ulan, okay? will be pack some food and clothes to those affected area here in cavite later. who wants to share? :) #MaringPH",Floods
14286,There's a rainbow always after the rain. Good morning! Keep safe everyone. :-) #PrayForThePhilippines #MaringPH,Floods
14287,RT @gmanews: FLASH: Bagyong #MaringPH wala na sa Philippine Area of Responsibility ayon sa PAGASA. | via @dzbb,Floods
14288,"#MaringPH har forlatt Filippinene, regnet fortsetter. Jeg vegrer meg for å gå ut, selv om jeg veit at jeg har et tørt hus å komme hjem til .",Floods
14289,"RT @MMDA: FLOOD UPDATE(ALONG MANILA) as of 9:30 AM, Lagusnilad-NOT passable to ALL types of vehicles. Infront of (cont) http://t.co/KnRNUhi…",Floods
14290,DongYan for #RescuePH. Send rescue request through text(SMS) text: RescuePH &lt; Name of person to… http://t.co/HEMRMckW3h,Floods
14291,grabe ang lakas ng hangin at ulan.. kawawa namAn mga nabaha niyan di matapos tapos na problema #prayforphilippines  #MaringPH  #habagat,Floods
14292,RT @ohteenquotation: Take time to RETWEET this❣ #PrayForThePhilippines #MaringPH http://t.co/MtDaRGCVYu,Floods
14293,"@la_vine @yayanne @imodeworx @AkoChiyas @JPatrickRoxas awts naku sis ingat po..ang lakas ng ulan sa manila with flood, :(",Floods
14294,RT @archievalencia: #teamvice at marikina giving snacks to the victims of typhoon #maring..@vicegandako pooh_tik… http://t.co/eKc8TjgZl2,Floods
14295,"Yung akala mo okay na, sabay may pahabol pa pala. #MaringPH #goodweatherplease",Floods
14296,RT @raissapuno: 10% of proceeds from Monday's #MaximumGroovity9 will go to victims of #MaringPH (Habagat) @maximumgroovity http://t.co/V1z6…,Floods
14297,It’s never tough in an SUV. #SUV #toyota #thumbsup #fortuner #maring #typhoon #positive http://t.co/Si1D4ba007,Floods
14298,"UA&amp;P Relief Ops need: rice, coffee/milk, noodles, biscuits, towels/blankets &amp; toiletries/medicines! http://t.co/yNdGBuhZIR #unitas #reliefph",Floods
14299,RT @dost_pagasa: #MaringPH will continue to enhance the Southwest Monsoon (#Habagat) that will bring moderate to heavy... http://t.co/U7V…,Floods
14300,RT @IamEthylGabison: Mauunahan pa ata ni Janet Napoles makalabas ng bansa itong si #MaringPH. Parehas silang malaking damage iniwan sa Pili…,Floods
14301,RT @bernardokath: “@EnderunColleges: We are still accepting donations until 4pm today for our kitchen operations.  #reliefPH #MaringPH http…,Floods
14302,RT @OneMapua: Tropical Storm  #MARINGPH  has accelerated further and is now outside the Philippine Area of Responsibility (PAR).,Floods
